feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV300	hatchery	south_santiam	-1.41351049433449	0.988976680210238	40	7	0.1615486449136	0.56792796981708
ASV2823	hatchery	sandy	2.13797554893928	1.4946942687856	40	19	0.161231863471494	0.56792796981708
ASV3403	hatchery	sandy	0.727314652838645	0.509766715779044	40	37	0.162265134233451	0.56792796981708
ASV1652	hatchery	willamette	0.908627696638478	0.639667522308187	40	5	0.164074857332774	0.571191080875058
ASV154	hatchery	willamette	1.47124954136656	1.04220090835285	40	18	0.166630841871693	0.573950677558052
ASV766	hatchery	sandy	-1.27196387913906	0.901017835923038	40	10	0.166624665631228	0.573950677558052
ASV662	hatchery	sandy	-1.56526576990101	1.11690327342138	40	6	0.169647167228232	0.581264767713575
ASV412	hatchery	willamette	-0.916611370554113	0.655993298561537	40	7	0.170880223638093	0.58226069563613
ASV2285	hatchery	willamette	-1.13020264987176	0.810497611919425	40	7	0.171726656777476	0.58226069563613
ASV1647	hatchery	willamette	-1.44736634941627	1.04370141558986	40	20	0.174041905017772	0.586623152874423
ASV2758	hatchery	willamette	-0.437894439853985	0.317028074206901	40	35	0.175716612612154	0.586623152874423
ASV3340	hatchery	willamette	-1.39729169371298	1.01026652535953	40	28	0.175155238462505	0.586623152874423
ASV170	hatchery	sandy	0.600759793359179	0.438392972860868	40	37	0.17905733215214	0.59170722452306
ASV170	hatchery	willamette	-0.497717606881688	0.363172134223057	40	37	0.179024920593675	0.59170722452306
ASV2064	hatchery	south_santiam	-1.8384364706718	1.34761852116379	40	17	0.180969509403071	0.592015832268337
ASV2889	hatchery	sandy	-1.54512284726017	1.13118768531265	40	11	0.180434247638576	0.592015832268337
ASV3346	hatchery	sandy	1.31190546201889	0.967141269453789	40	14	0.183393767693216	0.593976829692954
ASV3489	hatchery	willamette	-0.386586595053688	0.284461763670715	40	33	0.182596965403089	0.593976829692954
ASV1712	hatchery	willamette	1.15041459754862	0.853846859821435	40	8	0.186293080547043	0.600380175426361
ASV634	hatchery	sandy	-1.88326788282508	1.41316419969524	40	34	0.191017210738994	0.612572434438843
ASV768	hatchery	willamette	1.00536992798736	0.758594900581528	40	12	0.193419858226276	0.617236900516204
ASV3641	hatchery	willamette	1.15702441395463	0.875321727501165	40	5	0.194563987234857	0.617859296048252
