feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV1129	enteritis	E3	-0.758038085680715	0.71017802867657	40	7	0.292529522165937	0.677886775320571
ASV2285	enteritis	E3	0.674103718541664	0.633028191690832	40	7	0.293646805899233	0.677886775320571
ASV2100	enteritis	E3	-0.962500992242415	0.918217232397923	40	17	0.301155138314949	0.687901736993093
ASV395	enteritis	E3	-0.674366862380937	0.672620693949579	40	6	0.322397699882747	0.690966537592016
ASV423	enteritis	E3	0.500467389275833	0.495322246797434	40	8	0.318700346813091	0.690966537592016
ASV448	enteritis	E3	0.714733665609107	0.699042101667686	40	9	0.313034597199391	0.690966537592016
ASV1712	enteritis	E3	-0.663547423973885	0.656783437149617	40	8	0.318742327084136	0.690966537592016
ASV2403	enteritis	E3	-0.729193690817213	0.730951503346849	40	7	0.324786114444173	0.690966537592016
ASV3371	enteritis	E3	0.731600801379347	0.707793424039468	40	7	0.307840049005447	0.690966537592016
ASV3408	enteritis	E3	-0.68603493176559	0.667650207652085	40	6	0.310664463876338	0.690966537592016
ASV848	enteritis	E3	0.273705761488411	0.276505543039408	40	34	0.328496991073976	0.692076185078182
ASV3337	enteritis	E3	-0.838355679796542	0.852879464903818	40	11	0.331839197090239	0.692395247774826
ASV634	enteritis	E3	-0.88161419815648	0.914995184633648	40	34	0.34137951364055	0.705517661523803
ASV3042	enteritis	E3	0.722495815575675	0.766435518770758	40	16	0.351804607863973	0.720203772702663
ASV1736	enteritis	E3	0.202348581461371	0.217540686377189	40	38	0.358157788644642	0.726357384447546
ASV636	enteritis	E3	-0.669046237518587	0.74077073532479	40	22	0.372122537764305	0.734096279044128
ASV1806	enteritis	E3	-0.545726073961803	0.60016861127308	40	5	0.368929563415129	0.734096279044128
ASV2546	enteritis	E3	-0.74827895670057	0.821889136422975	40	17	0.368330840503512	0.734096279044128
ASV170	enteritis	E3	0.266620738258845	0.310063548096098	40	37	0.395242006470575	0.738119804150074
ASV300	enteritis	E3	-0.559534975220227	0.654455482528075	40	7	0.397930291793746	0.738119804150074
ASV369	enteritis	E3	-0.482997670431092	0.545774814696881	40	5	0.381735253140804	0.738119804150074
ASV1281	enteritis	E3	0.606665958137506	0.705978817391277	40	10	0.395549432396051	0.738119804150074
ASV1796	enteritis	E3	-0.527844677115488	0.600421466595012	40	7	0.384859803889775	0.738119804150074
